EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
306090486,PANHANDLE NON-UNION VEBA TO PROVIDE FOR RETIREE HEALTH CARE AND OTHER,% BANK ONE TRUST CO NA - COLS,PO BOX 10316,DES MOINES,IA,50306-0316,0000,09,3,1000,200506,2,00,000000000,1,01,202112,9,7,01,0,12,128148485,9941411,9941411,Y43,NA
364635237,CROSSROADS COMMUNITY FOOD NETWORK INC,% CHRISTIE BALCH,6930 CARROLL AVE STE 426,TAKOMA PARK,MD,20912-4459,0000,03,3,1000,201110,1,15,000000000,1,01,202106,5,5,01,0,06,866262,826408,826408,K30,NA
560939883,JERUSALEM TOWNSHIP VOLUNTEER FIRE DEPARTMENT INC,% 829POINT ROAD,7185 NC HWY 801 S,MOCKSVILLE,NC,27028-0000,0000,03,3,1200,198004,1,15,407000000,1,01,202112,5,4,01,0,12,807982,210175,210175,NA,NA
382059253,YOUTH FOR CHRIST USA INC,NA,PO BOX 447,PIGEON,MI,48755-0447,1277,03,9,7000,197211,1,10,328029349,5,01,202206,5,5,06,0,06,529274,640372,538543,O55Z,BLUE WATER THUMB
264323129,NORTHERN CALIFORNIA TRIBAL COURT COALITION,% STEPHANIE J DOLAN,728 FOURTH ST BOX M,EUREKA,CA,95501-0506,0000,03,3,1500,201005,1,15,000000000,1,01,202109,4,4,01,0,09,115007,364822,364822,I70,NA
352663144,FIREKEEPERS INTERNATIONAL,% JOSEPH RIVERWIND,PO BOX 10,MOHAWK,TN,37810-0010,0000,03,3,1000,202007,1,15,000000000,1,01,202112,3,4,01,0,12,47351,112117,112117,Q31,NA
237546235,KNIGHTS OF COLUMBUS,% CARMEN ROMANO,334 E PIKE ST,CLARKSBURG,WV,26301-2119,0188,08,9,1000,194010,1,00,036029265,5,01,202112,4,4,01,0,12,226429,156065,44122,NA,872 CLARKSBURG COUNCIL
453994034,AGORA CUBA INC,% SALVADOR PASCUAL,1600 CARDINAL CT,TITUSVILLE,FL,32780-4409,0000,03,3,1200,201305,1,15,000000000,1,01,202110,1,3,02,0,10,1546,47000,47000,Q33,NA
061640365,PATHWAYS TO RECOVERY INC,% H PATRICK WILSON,2 ROOSEVELT AVE,PORT JEFF STA,NY,11776-3337,0000,03,3,1000,201603,1,15,000000000,1,01,202101,4,6,01,0,01,366950,1536502,1536502,L80,NA
953382134,JAPANESE-AMERICAN CULTURAL CENTER OF VISTA INC,NA,150 CEDAR RD,VISTA,CA,92083-5102,0000,03,3,1000,198507,1,16,001000000,1,01,202112,6,4,01,0,12,3021851,207868,207868,A23,NA
204120218,CORAL GABLES CINEMATEQUE INC,% STEVEN KRAMS,260 ARAGON AVE,CORAL GABLES,FL,33134-5009,0000,03,3,1200,200906,1,15,000000000,1,01,202109,5,6,01,0,09,551644,1008930,1008930,A20,NA
521474545,WOLFSVILLE VOLUNTEER FIRE COMPANY INC,NA,12464 WOLFSVILLE RD,MYERSVILLE,MD,21773-9304,0000,03,3,1000,199012,1,15,158000000,1,01,202112,5,4,01,0,12,862496,168137,160879,NA,NA
201038213,SAVUSAVU COMMUNITY FOUNDATION,% KENNETH L BARASCH,10682 DOROTHY CIR,VILLA PARK,CA,92861-6350,0000,03,3,1000,200407,1,15,000000000,1,01,202112,4,6,01,0,12,378478,1450250,1450250,T31,NA
421508508,HAND IN HAND,% ANGELA KENDALL,3860 MIDDLE RD,BETTENDORF,IA,52722-5326,0000,03,3,1200,200012,1,16,000000000,1,01,202106,6,6,01,0,06,1123571,1318798,1300989,P82,NA
421251643,BARTELS LUTHERAN HOME FOUNDATION,NA,1922 5TH AVE NW,WAVERLY,IA,50677-1903,9386,03,9,7000,199105,1,10,001000000,1,01,202112,7,5,01,0,12,7297043,594793,594793,E91I,C-O KAREN GRIGGS ADMINISTRATOR
760583165,WINDEMERE LAKES HOMEOWNERS ASSOCIATION INC,NA,6842 N SAM HOUSTON PKWY W,HOUSTON,TX,77064-3528,0000,04,3,3000,201702,2,00,000000000,1,01,202112,5,5,01,0,12,769146,558432,558432,L50,NA
454360430,CAMBRIDGE PREP ACADEMY INCORPORATED,% JACKIE BRITT,2658 SW MAIN BLVD,LAKE CITY,FL,32025-0036,0000,03,3,2000,201312,1,11,000000000,1,01,202106,4,5,01,0,06,305804,975895,975895,B25,NA
581125268,GEORGIA FARM BUREAU FEDERATION,NA,4504 NEW JESUP HWY,BRUNSWICK,GA,31520-1796,2207,05,9,1000,197111,2,00,230279000,1,01,202112,4,4,01,0,12,373789,243810,243810,NA,GLYNN COUNTY
721472861,SOUTH POINTE HOUSING INC,NA,300 HARRISON STREET,MONROE,LA,71201-7441,0000,03,3,1000,200009,1,16,000000000,1,01,202206,6,4,01,0,06,1217151,135709,135709,L22,NA
911896201,HARMAN VOL FIRE DEP INC,NA,PO BOX 131,HARMAN,WV,26270-0131,0000,04,3,1000,199809,1,00,407158000,1,01,202112,6,4,01,0,12,1016696,128600,128600,NA,NA
383315978,HOMELESS ACTION NETWORK OF DETROIT,NA,3701 MIRACLES BOULEVARD 101,DETROIT,MI,48201-1559,0000,03,3,1000,199709,1,15,994399000,1,01,202106,8,8,01,0,06,14379319,19209169,19209169,P80,NA
810578332,RALSTON CIDER MILL A NJ NONPROFIT CORPORATION,% RAYMOND NADASKAY,336 MENDHAM RD W,MENDHAM,NJ,07945-2504,0000,03,3,2000,200306,1,15,000000000,1,01,202112,5,2,02,0,12,837026,23849,23849,A50,NA
208506465,HOPKINTON HIGH SCHOOL ATHLETIC BOOSTERS CLUB,% GEORGE M DOLAN,PO BOX 33,HOPKINTON,MA,01748-0033,0000,03,3,1000,200811,1,16,000000000,1,01,202108,4,3,01,0,08,140970,56208,-11499,B11,NA
262729057,COALITION OF SCHOOLS EDUCATING BOYS OF COLOR INC,NA,255 MAIN STREET 8TH FLOOF,CAMBRIDGE,MA,02142-1029,0000,03,3,2000,202010,1,15,000000000,1,01,202106,5,6,01,0,06,924766,1450422,1450422,B019,NA
421255106,SCOTT COMMUNITY COLLEGE FOUNDATION,% SCOTT COMMUNITY COLLEGE,500 BELMONT RD,RIVERDALE,IA,52722-5649,0000,03,3,1000,198510,1,13,602000000,1,01,202112,6,5,01,0,12,4259530,982592,617669,NA,NA
263676667,LEXINGTON HIGH BOOSTER CLUB,NA,PO BOX 2048,LEXINGTON,SC,29071-2048,0000,03,3,1000,201009,1,16,000000000,1,01,202105,3,3,01,0,05,61737,88744,65341,T30,GEORGE R RISH SOLE MBR
550765268,COAL RIVER MOUNTAIN WATCH,% VERNON HALTOM,PO BOX 303,NAOMA,WV,25140-0303,0000,03,3,1000,200002,1,15,000000000,1,01,202112,4,4,01,0,12,124957,152111,152111,C012,NA
363360187,MEDIA ASSOCIATES INTERNATIONAL INC,NA,351 S MAIN PL STE 230,CAROL STREAM,IL,60188-2455,0000,03,3,1000,198703,1,15,149994000,1,01,202204,4,5,01,0,04,182832,658122,658122,X20B,NA
222999434,BALLARD PARK FOUNDATION LTD,% BRADAMANT LAND CORP,PO BOX 96,WESTPORT,NY,12993-0096,0000,03,3,1000,200610,1,15,297000000,5,01,202112,5,3,01,0,12,574195,95224,88609,NA,NA
581962139,INTERNATIONAL WINDOW FILM ASSOCIATION,% DARRELL SMITH,PO BOX 3871,MARTINSVILLE,VA,24115-3871,0000,06,3,2000,199212,2,00,205000000,1,01,202112,4,6,01,0,12,402908,1103619,1103619,NA,NA
952823939,FREE AND ACCEPTED MASONS OF CALIFORNIA,% JOHN ARMSTRONG,1401 E 15TH ST,NEWPORT BEACH,CA,92663-5301,0214,10,9,1000,194011,1,00,036279265,5,01,202112,6,4,01,0,12,1105989,379642,168572,NA,604 NEWPORT MESA LODGE
251586380,MILLERSBURG AREA AMBULANCE ASSOCIATION INC,NA,PO BOX 72,MILLERSBURG,PA,17061-0072,0000,03,3,1000,199703,1,16,158000000,1,01,202112,4,4,01,0,12,294339,317082,317082,E62Z,NA
237281421,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION,% RUSSELL REGAN,55 NORFOLK AVE,SOUTH EASTON,MA,02375-1190,0278,05,9,3000,194101,2,00,263000000,5,01,202112,6,6,01,0,12,2558180,2917292,2910050,NA,791 LOCAL
631027697,ORRVILLE VOLUNTEER FIRE DEPARTMENT INC,NA,PO BOX 25,ORRVILLE,AL,36767-0025,0000,03,3,1000,199902,1,15,000000000,1,01,202109,4,3,01,0,09,130569,63667,62473,M24,NA
592229304,WHITE STAR FOUNDATION OF FLORIDA INC,% JOSEPH M MASON JR,PO BOX 1900,BROOKSVILLE,FL,34605-1900,0000,03,3,1000,198302,1,15,994040000,1,01,202106,5,4,01,0,06,842205,168103,31559,T22Z,NA
010713045,METHODIST FAM CENTER PRESCHOOL INC,% KATHLEEN WYNNE & LAURIE ANDERSON,345 MIDDLESEX RD,DARIEN,CT,06820-2518,0000,03,3,1000,200208,1,16,000000000,1,01,202108,5,6,01,0,08,771993,1133629,1133629,P30,NA
841273537,PHILLIPS COUNTY HEALTHCARE FOUNDATION INC,% CHERRIE BROWN,1001 E JOHNSON ST,HOLYOKE,CO,80734-1854,0000,03,3,1000,199503,1,17,927150000,1,01,202112,4,4,01,0,12,300147,196630,196630,T50I,NA
741098234,AMERICAN LEGION,% AMERICAN LEGION ALAMO POST 2,3518 FREDERICKSBURG RD,SAN ANTONIO,TX,78201-3849,0000,19,3,1000,201408,2,00,907908000,5,01,201912,1,3,01,0,12,1,80567,78522,D20,ALAMO POST 2
222490805,THETA CHI FRATERNITY ZETA CHAPTER,NA,83 MAIN ST,DURHAM,NH,03824-2538,0000,07,3,1000,202106,2,00,319000000,5,01,202112,2,4,01,0,12,23571,311999,311999,N50,NA
861130456,BALTIMORE ANIMAL RESCUE AND CARE SHELTER INC,% ANN HIGGINS,2490 GILES RD,BALTIMORE,MD,21225-1011,0000,03,3,4000,200504,1,15,000000000,1,01,202106,6,7,01,0,06,3298274,6261342,6139928,D20,NA
205132258,WAYNE COUNTY DEVELOPMENT ALLIANCEINC,% JOANNA HELMS,PO BOX 10397,GOLDSBORO,NC,27532-0397,0000,03,3,1000,200912,1,15,000000000,1,01,202106,7,5,01,0,06,5416131,528686,507963,S30,NA
450440109,WILLISTON CONVENTION AND VISITORS BUREAU INC,% BRADY MARTZ & ASSOCIATES P C,212 34TH ST W,WILLISTON,ND,58801-3009,0000,06,3,1000,199703,2,00,200213062,1,01,202112,6,8,01,0,12,1933203,10326844,1142700,NA,NA
471473842,GOODWILL LEADS,% DEBIE COBLE,PO BOX 3846,SOUTH BEND,IN,46619-0846,0000,03,3,2000,201411,1,11,000000000,1,01,202106,6,6,01,0,06,3274796,4922195,4922195,B29,NA
476040789,OMAHA METROPOLITAN POLICE DEPT WELFARE & BENEFIT ASSOCIATION,% LARRY KRAMER,505 S 15TH ST,OMAHA,NE,68102-2701,0000,04,3,3200,195103,2,00,264263318,5,01,202112,5,4,01,0,12,669166,130991,130991,I60Z,NA
472090807,MIRACLE LEAGUE AT PLEASURE ISLAND INC,% GULF SHORES LIONS CLUB,1545 GULF SHORES PARKWAY STE 159,GULF SHORES,AL,36542-3435,0000,03,3,1000,201506,1,15,000000000,1,01,202112,3,3,01,0,12,70408,77601,77601,N32,NA
060960697,HADDAM VOLUNTEER AMBULANCE SERVICE INC,NA,PO BOX 48,HIGGANUM,CT,06441-0048,0000,03,3,1000,197706,1,15,158000000,5,01,202112,4,4,01,0,12,296474,447544,447544,NA,NA
510168173,TERRACE HILL SOCIETY FOUNDATION,% DON DYERS,PO BOX 8052,DES MOINES,IA,50301-8052,0000,03,3,1200,197511,1,15,915062060,1,01,202106,6,1,02,0,06,1712987,6334,6334,A80,NA
262533901,SANTA MONICA UNITED FOOTBALL CLUB INC,% DONATA TAKAHASHI,2015 DEWEY ST,SANTA MONICA,CA,90405-5937,0000,03,3,1000,201507,1,16,000000000,1,01,202106,5,6,01,0,06,954468,1395764,1395764,A90,NA
061162591,NORTHEAST PLACEMENT SERVICES INC,% TIMOTHY KETTLE,312 ROUTE 169,SOUTH WOODSTOCK,CT,06267-0000,0000,03,3,1000,198703,1,15,160566904,1,01,202106,6,6,01,0,06,2027453,4275088,4275088,P82Z,NA
137003745,ST BARTHOLOMEWS CONSERVANCY INC,NA,485 MADISON AVENUE 7TH FLOOR,NEW YORK,NY,10022-5873,0000,03,3,1000,199304,1,16,350000000,1,01,202112,6,5,01,0,12,4974595,503171,503171,C30Z,NA
421025182,LANSING HOUSING CORPORATION,% THORNTON MANOR ICF,PO BOX 700,LANSING,IA,52151-0700,0000,03,3,1000,197504,1,15,152153382,1,01,202112,6,6,01,0,12,3204906,3227967,3227967,NA,NA
832201011,HOPE PANHANDLE INC,% PAIGE YORK,2979 S COUNTY HIGHWAY 395,SANTA RSA BCH,FL,32459-6330,0000,03,3,1000,201810,1,15,000000000,1,01,202012,4,4,01,0,12,329969,127249,127249,M20,NA
800240261,BRAZOSPORT REGIONAL PHYSICIAN SERVICES,% CHUCK JEFFRESS,100 MEDICAL DR,LAKE JACKSON,TX,77566-5674,0000,03,3,1000,201101,1,15,000000000,1,01,202106,6,3,02,0,06,3459592,39069,39069,E32,NA
041859290,GREATER SPRINGFIELD CREDIT UNION,% JENNIFER DANDURAND,1030 WILBRAHAM RD,SPRINGFIELD,MA,01109-2023,0000,14,3,1000,194205,2,00,921000000,1,01,202112,9,7,01,0,12,256133035,7748779,6141527,NA,NA
473156169,MARTHAS VINEYARD THEATER FOUNDATION INC,% WINNETU OCEANSEDE RESORT,31 DUNES RD,EDGARTOWN,MA,02539-8600,0000,03,3,1000,201504,1,15,000000000,1,01,202112,1,0,02,0,12,2196,0,0,A65,NA
352631115,600 PINNACLE PLACE CORPORATION,NA,PO BOX 1607,SAN RAMON,CA,94583-6607,0000,02,3,1000,201910,0,00,000000000,1,01,202012,6,0,02,0,12,2802962,0,0,NA,NA
800340861,FUCCILE FOUNDATION,% HRONICH & CO,65 ROSS AVE,METUCHEN,NJ,08840-1452,0000,03,3,1000,201012,1,16,000000000,1,01,202112,3,4,01,0,12,45879,205815,205815,P60,NA
610727307,BREATHITT COUNTY GERIATRIC CORPORATION,NA,420 JETT DR,JACKSON,KY,41339-9621,0000,03,3,1000,197109,1,16,382000000,1,01,202108,6,6,01,0,08,1715525,2558585,2558585,P75Z,NIM HENSON GERIATRIC CENTER
222682499,HORSE PARK OF NEW JERSEY AT STONE TAVERN INC,NA,626 ROUTE 524,ALLENTOWN,NJ,08501-2101,0000,03,3,2000,198608,1,15,998000000,1,01,202112,5,5,01,0,12,660839,920640,441221,N300,NA
420445470,OAK HILL CEMETERY ASSOCIATION,% MARJORIE HORNE,PO BOX 51,BELLE PLAINE,IA,52208-0051,0000,13,3,1200,198311,1,00,900901000,1,01,202112,6,6,01,0,12,2108865,1545353,218673,NA,NA
210634964,BACHARACH INSTITUTE FOR REHABILITATION INC,% SHAWN RYAN,61 W JIMMIE LEEDS ROADPOBOX 723,POMONA,NJ,08240-9102,0000,03,3,1000,195309,1,12,150059179,1,01,202112,9,8,01,0,12,75857509,41778859,36251929,E240,NA
465476017,BATTERY FOUNDATION,NA,717 BATTERY STREET,SAN FRANCISCO,CA,94111-1515,0000,03,3,1000,201410,1,15,000000000,1,01,202112,6,6,01,0,12,2420883,3450077,3450077,T30,NA
205736514,D O ECHARGE INC,% JOAN ROHE,1226 TAYLOR HILL RD,DUSHORE,PA,18614-7454,0000,03,3,1000,200708,1,17,000000000,1,01,202112,3,3,01,0,12,30532,67924,67924,X12,NA
521422214,AMERICAN FRIENDS OF GAON YACOV INC,% ROBERT S NEUHOUS CPA,PO BOX 200,MONSEY,NY,10952-0200,0000,03,3,1000,198604,1,15,927994000,1,01,202112,4,5,01,0,12,155104,693870,693870,P99,NA
521867434,DOWNTOWN SAILING CENTER INC,% LYNN HANDY,1425 KEY HWY,BALTIMORE,MD,21230-5115,0000,03,3,1200,199408,1,15,994149000,1,01,202111,5,5,01,0,11,677701,748973,743973,N67,NA
060619132,FAIRFIELD CHAMBER OF COMMERCE INC,NA,200 MILL PLAIN RD,FAIRFIELD,CT,06824-5046,0000,06,3,3000,197605,2,00,200000000,1,01,202106,4,4,01,0,06,330120,292065,292065,S41Z,NA
271569963,OLD WHITE CHARITIES INC,% TIM MCNEELY,300 W MAIN STREET,WHITE SULPHUR SPRINGS,WV,24986-0000,0000,03,3,2000,201102,1,16,000000000,1,01,202112,1,1,02,0,12,6728,1735,1735,N12,NA
383720352,KINGSPORT CHRISTIAN ACADEMY,NA,PO BOX 6212,KINGSPORT,TN,37663-1212,0000,03,3,1000,200702,1,11,000000000,1,01,202107,3,4,01,0,07,42968,196353,196353,B28,NA
830640061,FOCUS REENTRY,% MOLLY I BOWERS FOCUS REENTRY,1206 EUCLID AVE 1,BOULDER,CO,80302-7224,0000,03,3,1000,201810,1,15,000000000,1,01,202112,3,4,01,0,12,27780,176574,176574,I40,NA
232187741,SCRANTON NEIGBORHOOD HOUSING,NA,815 SMITH ST,SCRANTON,PA,18504-3150,0000,03,3,1000,198205,1,16,399000000,1,01,202106,6,6,01,0,06,3722726,1937183,1936954,L20Z,NA
930852050,SPAY AND NEUTER HUMANE ASSOCIATION,NA,1606 MARINE DR,ASTORIA,OR,97103-3606,0000,03,3,1000,198404,1,15,560000000,5,01,202112,5,4,01,0,12,638797,153345,85783,D200,NA
474831924,EMPOWERING LEADERSHIP IN LATINA ATHLETES,% MANUEL TRAVIESO,1605 GRISMER AVE,BURBANK,CA,91504-3711,0000,03,3,1000,201705,1,16,000000000,1,01,202112,1,3,01,0,12,1,65350,65350,N63,NA
840509784,CREDIT UNIONS CHARTERED IN THE STATE OF COLORADO,% KENNETH SCHERER MANAGER,205 E 3RD ST,SALIDA,CO,81201-2614,1948,14,9,1000,196808,2,00,904921000,5,01,202112,8,6,01,0,12,34049709,1236806,1215123,NA,191 MOUNTAIN RIVER CREDIT UNION
510402854,COUNCIL OF STATE GOVERNMENTS,NA,1776 AVENUE OF THE STATES,LEXINGTON,KY,40511-8536,5186,03,9,1000,199311,1,15,603149000,5,01,202106,4,4,01,0,06,467044,219427,219427,NA,STATE INTERNATIONAL DEVELOPMENT ORG
475411751,RED OAK COMMUNITY SCHOOL,NA,93 W WEISHEIMER RD,COLUMBUS,OH,43214-2544,0000,03,3,2000,201604,1,11,000000000,1,01,202206,4,4,01,0,06,274669,426511,426511,NA,NA
201110773,SUDBURY CHARITABLE TR,% THE NORTHERN TRUST CO,PO BOX 803878,CHICAGO,IL,60680-3878,0000,03,3,1000,201410,1,23,000000000,2,01,202109,6,6,01,0,09,4411733,1036255,309095,T21,NA
910712166,HIGHLINE MEDICAL CENTER,NA,16251 SYLVESTER RD SW,BURIEN,WA,98166-3017,0000,03,3,1000,196403,1,12,150179000,1,01,202104,0,9,01,0,04,0,176007451,176007451,E220,ST ANNE HOSPITAL
270321696,FAMILY VALUES AT WORK A MULTI-STATE CONSORTIUM,% 9TO5,207 E BUFFALO ST STE 501,MILWAUKEE,WI,53202-5712,0000,03,3,2000,200908,1,15,000000000,1,01,202112,8,7,01,0,12,11400023,6715515,6715515,P054,NA
570722653,ST JAMES HEALTH AND WELLNESS INC,NA,PO BOX 608,MCCLELLANVLE,SC,29458-0608,0000,03,3,1000,198412,1,12,154155179,1,01,202203,7,7,01,0,03,6824728,9159836,9159836,NA,NA
480618323,SUGAR HILLS GOLF CLUB INC,NA,6450 ROAD 16,GOODLAND,KS,67735-9056,0000,07,3,1000,196604,2,00,280000000,1,01,202112,5,4,01,0,12,552478,464835,418350,NA,NA
136220695,PSC-CUNY WELFARE FUND,NA,PO BOX 280278,BROOKLYN,NY,11228-0278,0000,09,3,1000,196706,2,00,264000000,2,01,202106,9,9,01,0,06,102358492,100067175,49086444,NA,NA
521436080,PARENTS FOR MONTESSORI EDUCATION INC,NA,1641 WINCHESTER RD,ANNAPOLIS,MD,21409-5883,0000,03,3,2000,198709,1,11,046000000,1,01,202106,7,6,01,0,06,6280693,2172767,1992165,B21Z,MONTESSORI INTERNATL CHILDRNS HOUSE
231887607,ROXBURY HOLINESS CAMP INC,NA,PO BOX 28,ROXBURY,PA,17251-0028,0000,03,3,7100,199909,1,15,000000000,1,01,202112,6,6,01,0,12,4316245,1445609,1445609,X20,NA
264305704,KAUAI FERALS,% ELIZABETH M STEWART,PO BOX 143,KEKAHA,HI,96752-0143,0000,03,3,1000,200909,1,15,000000000,1,01,202112,4,4,01,0,12,207759,346948,346948,D20,NA
731291269,CENTRAL TECH FOUNDATION INC,NA,3 CENTRAL TECH DRIVE,DRUMRIGHT,OK,74030-0000,0000,03,1,1000,197912,1,15,000000000,1,01,202106,4,3,02,0,06,455721,30532,30532,NA,NA
810764483,SKY HIGH FARM INC,NA,675 HALL HILL RD,PINE PLAINS,NY,12567-9764,0000,03,3,1000,201604,1,15,000000000,1,01,202112,5,6,01,0,12,811233,1314831,1149166,K30,NA
832985944,PEERS COMMUNITY SUPPORT INCORPORATED,% SPENCER CINEUS,1202 AVENUE U ROOM 1241,BROOKLYN,NY,11229-4107,0000,03,3,1000,201908,1,16,000000000,1,01,202012,0,0,02,0,12,0,0,0,L40,NA
161555935,SPRINGSIDE AT SENECA HILL INC,% OSWEGO HOSPITAL,110 W 6TH ST,OSWEGO,NY,13126-2507,0000,03,3,1000,199909,1,16,000000000,1,01,202112,6,6,01,0,12,4875327,1655475,1655475,E80,NA
310536647,THE CEDARVILLE UNIVERSITY,% BRIAN CAVIGGIOLA,251 N MAIN ST,CEDARVILLE,OH,45314-8501,0000,03,3,2000,194110,1,11,059000000,1,01,202106,9,9,01,0,06,257715774,300857758,182725706,B420,NA
956092820,GAMMA PHI BETA SORORITY INC,% SHAWNA CLOWARD CPA,6142 LOUKELTON CIR,SAN DIEGO,CA,92120-3628,0198,07,9,0000,195910,2,00,918000000,5,01,202207,3,4,01,0,07,61670,295491,295491,NA,BETA LAMBDA CHAPTER
273586050,NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUST INC,% TONY EDWARDS,1875 I ST NW STE 500,WASHINGTON,DC,20006-5425,0000,06,3,1000,201012,2,00,000000000,1,01,202112,8,8,01,0,12,37201891,30564237,29098912,S41,MACKENZIE KILCAWLEY
391505610,VERONA AREA CHAMBER OF COMMERCE,NA,120 W VERONA AVENUE,VERONA,WI,53593-1393,0000,06,3,1000,199904,2,00,000000000,1,01,202112,4,4,01,0,12,377421,364861,290338,S41,NA
330073702,GOLDEN WEST COLLEGE FOUNDATION,NA,15744 GOLDENWEST ST,HUNTINGTN BCH,CA,92647-3103,0000,03,3,1000,198503,1,13,059000000,1,01,202106,8,6,01,0,06,12341760,1158937,947623,B82,NA
364195310,NORTHERN DISTRICT OF ILLINOIS COURT HISTORICAL ASSOCIATION,% MARGOT KLEIN,219 S DEARBORN ST RM 1637,CHICAGO,IL,60604-1981,0000,03,3,1000,199805,1,15,995092000,1,01,202112,4,1,02,0,12,380510,1,1,B70,NA
270865318,EAST COUNTY TRANSITIONAL LIVING CENTER INC,% HAROLD BROWN,1527 E MAIN ST,EL CAJON,CA,92021-5902,0000,03,3,1000,201005,1,15,000000000,1,01,202112,6,7,01,0,12,1910869,5548107,5548107,L40,NA
237417420,YOUTH CROSSROADS INC,NA,6501 STANLEY AVE,BERWYN,IL,60402-3123,0000,03,3,1000,197503,1,15,998000000,1,01,202106,6,6,01,0,06,1244135,1708379,1708379,NA,NA
953433245,IMPERIAL MASONIC TEMPLE ASSOCIATION,NA,PO BOX 367,IMPERIAL,CA,92251-0367,0000,02,3,1000,202001,2,00,260000000,1,01,202112,4,3,01,0,12,474339,72187,72187,NA,NA
204539248,SEEDS OF HOPE HOUSING INC,% ANDREW OLIVER,56 MARGIN ST,SALEM,MA,01970-3341,0000,03,3,1000,200608,1,17,000000000,1,01,202106,6,3,01,0,06,1605087,93865,93865,L20,NA
481066435,LOVEWELL INSTITUTE FOR THE CREATIVE ARTS,% WILLIAM SHOEMAKER,401 E LAS OLAS BLVD STE 130-606,FORT LAUDERDALE,FL,33301-2210,0000,03,3,1000,198904,1,16,119000000,1,01,202112,3,4,01,0,12,96170,289041,288472,A25Z,NA
341680760,NEWPORT HARBOR ASSOCIATION INC,NA,33 SHOREBY DR,BRATENAHL,OH,44108-1190,0000,07,3,1000,200201,2,00,000000000,1,01,202112,6,5,01,0,12,1084226,921980,921980,N50,NA
581863838,RHA HEALTH SERVICES INC,% JOHN R WEST,1819 PEACHTREE RD NE STE 450,ATLANTA,GA,30309-1853,0000,03,3,1000,200306,1,16,000000000,1,01,202106,7,8,01,0,06,6618768,40767553,40767553,P700,NA
743187547,AVALON VOLUNTEER FIRE DEPARTMENT,% PHILLIP COOPER,PO BOX 311,AVALON,NJ,08202-0311,0000,03,3,1000,201406,1,15,000000000,1,01,202112,3,4,01,0,12,57330,257332,257332,M24,NA
510236716,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,% MICHAEL AEH,PO BOX 176,GROVE CITY,OH,43123-0176,0160,05,9,3000,195903,2,00,263000000,5,01,201912,4,3,01,0,12,129942,65718,65718,NA,L2672 JACKSON TOWNSHIP GROVE CITY
351842774,BLOOMINGTON BLADES HIGH SCHOOL ASSOCIATION INCORPORATED,NA,PO BOX 613,CLEAR CREEK,IN,47426-0613,0000,03,3,1200,202005,1,16,059000000,1,01,202203,2,3,01,0,03,14263,55104,55104,N68,NA
201448837,GREENE EMERGENCY SQUAD INC,% AEDEN WATERFORD,30 BIRDSALL ST,GREENE,NY,13778-1050,0000,03,3,1000,200411,1,15,000000000,1,01,202112,6,6,01,0,12,1016188,1287233,1234420,E62,NA
840413241,SEWALL CHILD DEVELOPMENT CENTER INC,NA,940 FILLMORE ST,DENVER,CO,80206-3852,0000,03,3,1000,195103,1,16,160179000,1,01,202106,7,7,01,0,06,8088687,6653230,6630312,B22Z,NA
273106760,PURPOSE FOUNDATION,NA,PO BOX 155,ISLAND PARK,NY,11558-0155,0000,03,3,1200,201009,1,15,000000000,1,01,202112,6,8,01,0,12,1585866,11041724,11041724,B99,NA
911680811,SEATTLE SEAHAWKS CHARITABLE FOUNDATION,% SHARON NELSON,505 5TH AVE S STE 900,SEATTLE,WA,98104-3821,0000,03,3,1000,199508,1,16,995602000,1,01,202203,4,4,01,0,03,254490,325324,325324,T21,NA
382469007,HOPE MEDICAL CLINIC INC,NA,PO BOX 980311,YPSILANTI,MI,48198-0311,0000,03,3,1000,198901,1,12,154000000,1,01,202112,8,7,01,0,12,11240975,6776170,6485009,NA,NA
453980649,LAUNCH NEW YORK INC,NA,77 GOODELL ST,BUFFALO,NY,14203-1243,0000,03,3,1000,201302,1,15,000000000,1,01,202112,7,6,01,0,12,7715825,3066885,3066885,S43,NA
112569339,FIFTH AVENUE COMMITTEE HOUSING DEVELOPMENT FUND CORP,NA,621 DEGRAW STREET,BROOKLYN,NY,11217-4596,0000,03,3,1000,199206,1,15,602000000,1,01,202206,0,0,02,0,06,0,0,0,NA,NA
203929694,CLUB 100 CHARITIES INC,% DOUG ELDER,PO BOX 31682,PALM BCH GDNS,FL,33420-1682,0000,03,3,1000,200602,1,16,000000000,1,01,202112,3,3,01,0,12,90434,87698,87698,O50,NA
420947309,PRAIRIE RIDGE INTEGRATED BEHAVIORAL HEALTHCARE,NA,320 N EISENHOWER AVE,MASON CITY,IA,50401-1521,0000,03,3,2000,197004,1,16,059279000,1,01,202106,8,7,01,0,06,24744498,9683004,9332236,F21,PRAIRIE RIDGE
